simulation,data_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,b_for,alpha_estimate,sigma_estimate,b_for_estimate
71,Beverton-Holt,alpha,3.7810139414309947,Beverton-Holt,4.46,1.64,9.7,1.001,17.95777717529469,3.7810139414309947,1.2428733519886515,-0.9951883536103117,4.46,1.27,-1.18
71,Beverton-Holt,b_for,-0.9951883536103117,Beverton-Holt,-1.18,-1.56,-0.79,1.001,18.570519411650533,3.7810139414309947,1.2428733519886515,-0.9951883536103117,4.46,1.27,-1.18
71,Beverton-Holt,sigma,1.2428733519886515,Beverton-Holt,1.27,1.04,1.59,1.002,2.182575398204873,3.7810139414309947,1.2428733519886515,-0.9951883536103117,4.46,1.27,-1.18
71,Beverton-Holt,alpha,3.7810139414309947,Ricker,1.36,0.75,1.95,1.001,-64.03081234116574,3.7810139414309947,1.2428733519886515,-0.9951883536103117,1.36,1.38,-1.05
71,Beverton-Holt,b_for,-0.9951883536103117,Ricker,-1.05,-1.47,-0.62,1,5.50766557816362,3.7810139414309947,1.2428733519886515,-0.9951883536103117,1.36,1.38,-1.05
71,Beverton-Holt,sigma,1.2428733519886515,Ricker,1.38,1.13,1.73,1,11.033034684663553,3.7810139414309947,1.2428733519886515,-0.9951883536103117,1.36,1.38,-1.05
72,Beverton-Holt,alpha,2.593943856070012,Beverton-Holt,2.88,2.07,4.94,1.003,11.027846391532192,2.593943856070012,0.9577842829805697,0.5154987570948844,2.88,0.92,0.33
72,Beverton-Holt,b_for,0.5154987570948844,Beverton-Holt,0.33,0.02,0.63,1,-35.984326740237094,2.593943856070012,0.9577842829805697,0.5154987570948844,2.88,0.92,0.33
72,Beverton-Holt,sigma,0.9577842829805697,Beverton-Holt,0.92,0.75,1.16,1.001,-3.944967948626925,2.593943856070012,0.9577842829805697,0.5154987570948844,2.88,0.92,0.33
72,Beverton-Holt,alpha,2.593943856070012,Ricker,2.05,1.62,2.51,1.005,-20.969762117138547,2.593943856070012,0.9577842829805697,0.5154987570948844,2.05,1,0.45
72,Beverton-Holt,b_for,0.5154987570948844,Ricker,0.45,0.14,0.77,1.001,-12.705900100323314,2.593943856070012,0.9577842829805697,0.5154987570948844,2.05,1,0.45
72,Beverton-Holt,sigma,0.9577842829805697,Ricker,1,0.82,1.26,1,4.4076435341011635,2.593943856070012,0.9577842829805697,0.5154987570948844,2.05,1,0.45
73,Beverton-Holt,alpha,2.9275041333837075,Beverton-Holt,2.95,0.74,9.26,1.209,0.7684315919407834,2.9275041333837075,1.0351926216383656,-1.4531761524893365,2.95,1.4,-1.26
73,Beverton-Holt,b_for,-1.4531761524893365,Beverton-Holt,-1.26,-1.74,-0.58,1.199,-13.293374802388524,2.9275041333837075,1.0351926216383656,-1.4531761524893365,2.95,1.4,-1.26
73,Beverton-Holt,sigma,1.0351926216383656,Beverton-Holt,1.4,1.08,1.97,1.244,35.240531156826215,2.9275041333837075,1.0351926216383656,-1.4531761524893365,2.95,1.4,-1.26
73,Beverton-Holt,alpha,2.9275041333837075,Ricker,1.89,1.24,2.53,1.006,-35.439886200417604,2.9275041333837075,1.0351926216383656,-1.4531761524893365,1.89,1.45,-1.18
73,Beverton-Holt,b_for,-1.4531761524893365,Ricker,-1.18,-1.63,-0.71,1.004,-18.798557354617827,2.9275041333837075,1.0351926216383656,-1.4531761524893365,1.89,1.45,-1.18
73,Beverton-Holt,sigma,1.0351926216383656,Ricker,1.45,1.18,1.87,1.001,40.070550126712874,2.9275041333837075,1.0351926216383656,-1.4531761524893365,1.89,1.45,-1.18
74,Beverton-Holt,alpha,3.1888630193318823,Beverton-Holt,2.87,2.05,4.06,1.007,-9.99926987765969,3.1888630193318823,1.3221577334461292,0.38854046804998293,2.87,1.23,0.52
74,Beverton-Holt,b_for,0.38854046804998293,Beverton-Holt,0.52,0.11,0.91,1.003,33.83419302750872,3.1888630193318823,1.3221577334461292,0.38854046804998293,2.87,1.23,0.52
74,Beverton-Holt,sigma,1.3221577334461292,Beverton-Holt,1.23,1.01,1.57,1.002,-6.970252573868422,3.1888630193318823,1.3221577334461292,0.38854046804998293,2.87,1.23,0.52
74,Beverton-Holt,alpha,3.1888630193318823,Ricker,2.6,2.07,3.14,1,-18.46623751983108,3.1888630193318823,1.3221577334461292,0.38854046804998293,2.6,1.25,0.56
74,Beverton-Holt,b_for,0.38854046804998293,Ricker,0.56,0.2,0.95,1.001,44.129130952701715,3.1888630193318823,1.3221577334461292,0.38854046804998293,2.6,1.25,0.56
74,Beverton-Holt,sigma,1.3221577334461292,Ricker,1.25,1.02,1.57,1.002,-5.457573753931322,3.1888630193318823,1.3221577334461292,0.38854046804998293,2.6,1.25,0.56
75,Beverton-Holt,alpha,6.392207301348258,Beverton-Holt,7.55,4.47,9.88,1.002,18.112564941495833,6.392207301348258,1.0005584316718845,-0.228752498507507,7.55,0.92,-0.02
75,Beverton-Holt,b_for,-0.228752498507507,Beverton-Holt,-0.02,-0.29,0.26,1.001,-91.25692609676845,6.392207301348258,1.0005584316718845,-0.228752498507507,7.55,0.92,-0.02
75,Beverton-Holt,sigma,1.0005584316718845,Beverton-Holt,0.92,0.76,1.17,1,-8.051347039999978,6.392207301348258,1.0005584316718845,-0.228752498507507,7.55,0.92,-0.02
75,Beverton-Holt,alpha,6.392207301348258,Ricker,2.72,2.15,3.26,1,-57.44818852438826,6.392207301348258,1.0005584316718845,-0.228752498507507,2.72,1.22,0.15
75,Beverton-Holt,b_for,-0.228752498507507,Ricker,0.15,-0.23,0.52,1.001,-165.57305427423668,6.392207301348258,1.0005584316718845,-0.228752498507507,2.72,1.22,0.15
75,Beverton-Holt,sigma,1.0005584316718845,Ricker,1.22,0.99,1.53,1,21.93190936000002,6.392207301348258,1.0005584316718845,-0.228752498507507,2.72,1.22,0.15
76,Beverton-Holt,alpha,2.6106292727254727,Beverton-Holt,2.8,2.18,3.75,1.008,7.253834516182598,2.6106292727254727,0.9360541519486374,0.5808856365755368,2.8,1.1,0.67
76,Beverton-Holt,b_for,0.5808856365755368,Beverton-Holt,0.67,0.3,1.04,1.005,15.341120147128139,2.6106292727254727,0.9360541519486374,0.5808856365755368,2.8,1.1,0.67
76,Beverton-Holt,sigma,0.9360541519486374,Beverton-Holt,1.1,0.91,1.4,1.002,17.514568757594553,2.6106292727254727,0.9360541519486374,0.5808856365755368,2.8,1.1,0.67
76,Beverton-Holt,alpha,2.6106292727254727,Ricker,2.62,2.18,3.1,1.001,0.3589451544280133,2.6106292727254727,0.9360541519486374,0.5808856365755368,2.62,1.12,0.71
76,Beverton-Holt,b_for,0.5808856365755368,Ricker,0.71,0.37,1.04,1.002,22.22715717083727,2.6106292727254727,0.9360541519486374,0.5808856365755368,2.62,1.12,0.71
76,Beverton-Holt,sigma,0.9360541519486374,Ricker,1.12,0.92,1.42,1.001,19.65119728045991,2.6106292727254727,0.9360541519486374,0.5808856365755368,2.62,1.12,0.71
77,Beverton-Holt,alpha,2.3574091524795016,Beverton-Holt,3.06,1.57,9.32,1.002,29.80351742426722,2.3574091524795016,1.0067963663728479,-1.060318605755281,3.06,1.03,-1.08
77,Beverton-Holt,b_for,-1.060318605755281,Beverton-Holt,-1.08,-1.41,-0.74,1.001,1.8561773921433549,2.3574091524795016,1.0067963663728479,-1.060318605755281,3.06,1.03,-1.08
77,Beverton-Holt,sigma,1.0067963663728479,Beverton-Holt,1.03,0.85,1.3,1.002,2.3046997786401566,2.3574091524795016,1.0067963663728479,-1.060318605755281,3.06,1.03,-1.08
77,Beverton-Holt,alpha,2.3574091524795016,Ricker,1.67,1.21,2.11,1.003,-29.15951826845548,2.3574091524795016,1.0067963663728479,-1.060318605755281,1.67,0.97,-1.01
77,Beverton-Holt,b_for,-1.060318605755281,Ricker,-1.01,-1.29,-0.69,1.001,-4.74561188327335,2.3574091524795016,1.0067963663728479,-1.060318605755281,1.67,0.97,-1.01
77,Beverton-Holt,sigma,1.0067963663728479,Ricker,0.97,0.79,1.24,1,-3.6547972958437414,2.3574091524795016,1.0067963663728479,-1.060318605755281,1.67,0.97,-1.01
78,Beverton-Holt,alpha,1.6049239398245991,Beverton-Holt,3.94,1.64,9.6,1.005,145.49449990948477,1.6049239398245991,1.0187713928680329,0.525423979646017,3.94,1.04,0.48
78,Beverton-Holt,b_for,0.525423979646017,Beverton-Holt,0.48,0.15,0.84,1.003,-8.645204902261888,1.6049239398245991,1.0187713928680329,0.525423979646017,3.94,1.04,0.48
78,Beverton-Holt,sigma,1.0187713928680329,Beverton-Holt,1.04,0.85,1.31,1.002,2.083745900265677,1.6049239398245991,1.0187713928680329,0.525423979646017,3.94,1.04,0.48
78,Beverton-Holt,alpha,1.6049239398245991,Ricker,1.2,0.69,1.74,1.003,-25.23010155041073,1.6049239398245991,1.0187713928680329,0.525423979646017,1.2,1.15,0.7
78,Beverton-Holt,b_for,0.525423979646017,Ricker,0.7,0.35,1.06,1.001,33.22574285086808,1.6049239398245991,1.0187713928680329,0.525423979646017,1.2,1.15,0.7
78,Beverton-Holt,sigma,1.0187713928680329,Ricker,1.15,0.94,1.45,1,12.88106517817838,1.6049239398245991,1.0187713928680329,0.525423979646017,1.2,1.15,0.7
79,Beverton-Holt,alpha,1.0244224218885103,Beverton-Holt,1.58,0.43,7.72,1.005,54.23325048736138,1.0244224218885103,1.1703377074617483,-1.077436967980576,1.58,1.13,-1.05
79,Beverton-Holt,b_for,-1.077436967980576,Beverton-Holt,-1.05,-1.43,-0.66,1.002,-2.5465033032976985,1.0244224218885103,1.1703377074617483,-1.077436967980576,1.58,1.13,-1.05
79,Beverton-Holt,sigma,1.1703377074617483,Beverton-Holt,1.13,0.92,1.43,1.001,-3.4466724608261647,1.0244224218885103,1.1703377074617483,-1.077436967980576,1.58,1.13,-1.05
79,Beverton-Holt,alpha,1.0244224218885103,Ricker,0.68,0.19,1.21,1.002,-33.62113270164193,1.0244224218885103,1.1703377074617483,-1.077436967980576,0.68,1.21,-0.95
79,Beverton-Holt,b_for,-1.077436967980576,Ricker,-0.95,-1.31,-0.57,1.001,-11.82778870298364,1.0244224218885103,1.1703377074617483,-1.077436967980576,0.68,1.21,-0.95
79,Beverton-Holt,sigma,1.1703377074617483,Ricker,1.21,0.98,1.51,1.001,3.388961347256945,1.0244224218885103,1.1703377074617483,-1.077436967980576,0.68,1.21,-0.95
80,Beverton-Holt,alpha,3.010485917136246,Beverton-Holt,3.68,1.75,9.59,1.004,22.239402584571323,3.010485917136246,0.877372779833635,-0.27461138621389586,3.68,0.98,-0.55
80,Beverton-Holt,b_for,-0.27461138621389586,Beverton-Holt,-0.55,-0.86,-0.2,1.002,100.28302816679384,3.010485917136246,0.877372779833635,-0.27461138621389586,3.68,0.98,-0.55
80,Beverton-Holt,sigma,0.877372779833635,Beverton-Holt,0.98,0.8,1.23,1,11.697105554816146,3.010485917136246,0.877372779833635,-0.27461138621389586,3.68,0.98,-0.55
80,Beverton-Holt,alpha,3.010485917136246,Ricker,1.46,0.93,1.92,1.002,-51.502845713729855,3.010485917136246,0.877372779833635,-0.27461138621389586,1.46,1.08,-0.31
80,Beverton-Holt,b_for,-0.27461138621389586,Ricker,-0.31,-0.64,0.02,1.001,12.886797694011062,3.010485917136246,0.877372779833635,-0.27461138621389586,1.46,1.08,-0.31
80,Beverton-Holt,sigma,0.877372779833635,Ricker,1.08,0.88,1.37,1.002,23.09476938694025,3.010485917136246,0.877372779833635,-0.27461138621389586,1.46,1.08,-0.31
81,Beverton-Holt,alpha,3.08536853056464,Beverton-Holt,3.58,1.88,9.52,1.003,16.031519882807633,3.08536853056464,1.0264097654646636,1.0777078829035012,3.58,1.08,1.03
81,Beverton-Holt,b_for,1.0777078829035012,Beverton-Holt,1.03,0.67,1.4,1.001,-4.426791680781734,3.08536853056464,1.0264097654646636,1.0777078829035012,3.58,1.08,1.03
81,Beverton-Holt,sigma,1.0264097654646636,Beverton-Holt,1.08,0.89,1.37,1,5.221134515519326,3.08536853056464,1.0264097654646636,1.0777078829035012,3.58,1.08,1.03
81,Beverton-Holt,alpha,3.08536853056464,Ricker,1.82,1.3,2.33,1.002,-41.01190888639389,3.08536853056464,1.0264097654646636,1.0777078829035012,1.82,1.15,1.19
81,Beverton-Holt,b_for,1.0777078829035012,Ricker,1.19,0.82,1.53,1.001,10.419531941621095,3.08536853056464,1.0264097654646636,1.0777078829035012,1.82,1.15,1.19
81,Beverton-Holt,sigma,1.0264097654646636,Ricker,1.15,0.94,1.46,1.001,12.041022863747413,3.08536853056464,1.0264097654646636,1.0777078829035012,1.82,1.15,1.19
82,Beverton-Holt,alpha,0.7686620065775902,Beverton-Holt,0.56,0.27,0.86,1.006,-27.146132473314513,0.7686620065775902,0.8537047911772506,-0.6046208165277209,0.56,0.91,-0.72
82,Beverton-Holt,b_for,-0.6046208165277209,Beverton-Holt,-0.72,-1,-0.43,1.006,19.08289961547976,0.7686620065775902,0.8537047911772506,-0.6046208165277209,0.56,0.91,-0.72
82,Beverton-Holt,sigma,0.8537047911772506,Beverton-Holt,0.91,0.74,1.15,1.007,6.594224303827422,0.7686620065775902,0.8537047911772506,-0.6046208165277209,0.56,0.91,-0.72
82,Beverton-Holt,alpha,0.7686620065775902,Ricker,0.64,0.34,0.95,1.004,-16.73843711235945,0.7686620065775902,0.8537047911772506,-0.6046208165277209,0.64,0.93,-0.73
82,Beverton-Holt,b_for,-0.6046208165277209,Ricker,-0.73,-1,-0.45,1.003,20.73682877680587,0.7686620065775902,0.8537047911772506,-0.6046208165277209,0.64,0.93,-0.73
82,Beverton-Holt,sigma,0.8537047911772506,Ricker,0.93,0.76,1.15,1.003,8.936954508307148,0.7686620065775902,0.8537047911772506,-0.6046208165277209,0.64,0.93,-0.73
83,Beverton-Holt,alpha,2.6161736306197163,Beverton-Holt,2.46,1.97,3.08,1,-5.969543794488981,2.6161736306197163,0.8036016580418835,-0.2949686169276013,2.46,0.6,-0.13
83,Beverton-Holt,b_for,-0.2949686169276013,Beverton-Holt,-0.13,-0.33,0.07,1.001,-55.9275148135817,2.6161736306197163,0.8036016580418835,-0.2949686169276013,2.46,0.6,-0.13
83,Beverton-Holt,sigma,0.8036016580418835,Beverton-Holt,0.6,0.49,0.75,1.001,-25.336142105280707,2.6161736306197163,0.8036016580418835,-0.2949686169276013,2.46,0.6,-0.13
83,Beverton-Holt,alpha,2.6161736306197163,Ricker,1.86,1.54,2.16,1,-28.903801405589224,2.6161736306197163,0.8036016580418835,-0.2949686169276013,1.86,0.67,-0.04
83,Beverton-Holt,b_for,-0.2949686169276013,Ricker,-0.04,-0.24,0.18,1.001,-86.43923532725591,2.6161736306197163,0.8036016580418835,-0.2949686169276013,1.86,0.67,-0.04
83,Beverton-Holt,sigma,0.8036016580418835,Ricker,0.67,0.55,0.85,1,-16.625358684230118,2.6161736306197163,0.8036016580418835,-0.2949686169276013,1.86,0.67,-0.04
84,Beverton-Holt,alpha,2.3930382131234933,Beverton-Holt,2.45,1.76,3.48,1.021,2.380312464887804,2.3930382131234933,1.322041383068925,0.11256025083465548,2.45,1.36,-0.08
84,Beverton-Holt,b_for,0.11256025083465548,Beverton-Holt,-0.08,-0.51,0.36,1.006,-171.07304701862773,2.3930382131234933,1.322041383068925,0.11256025083465548,2.45,1.36,-0.08
84,Beverton-Holt,sigma,1.322041383068925,Beverton-Holt,1.36,1.1,1.73,1.002,2.871212461062277,2.3930382131234933,1.322041383068925,0.11256025083465548,2.45,1.36,-0.08
84,Beverton-Holt,alpha,2.3930382131234933,Ricker,2.36,1.81,3.09,1.016,-1.3805969725978828,2.3930382131234933,1.322041383068925,0.11256025083465548,2.36,1.36,-0.05
84,Beverton-Holt,b_for,0.11256025083465548,Ricker,-0.05,-0.47,0.36,1.01,-144.42065438664233,2.3930382131234933,1.322041383068925,0.11256025083465548,2.36,1.36,-0.05
84,Beverton-Holt,sigma,1.322041383068925,Ricker,1.36,1.11,1.71,1.003,2.871212461062277,2.3930382131234933,1.322041383068925,0.11256025083465548,2.36,1.36,-0.05
85,Beverton-Holt,alpha,5.822016778476353,Beverton-Holt,6.87,3.1,9.86,1.001,18.00034698281836,5.822016778476353,0.9014475771421554,0.11312025494200112,6.87,1.06,0.15
85,Beverton-Holt,b_for,0.11312025494200112,Beverton-Holt,0.15,-0.17,0.47,1,32.60224711914574,5.822016778476353,0.9014475771421554,0.11312025494200112,6.87,1.06,0.15
85,Beverton-Holt,sigma,0.9014475771421554,Beverton-Holt,1.06,0.87,1.34,1.001,17.588645959923795,5.822016778476353,0.9014475771421554,0.11312025494200112,6.87,1.06,0.15
85,Beverton-Holt,alpha,5.822016778476353,Ricker,1.3,0.7,1.93,1.002,-77.67096781984515,5.822016778476353,0.9014475771421554,0.11312025494200112,1.3,1.34,0.37
85,Beverton-Holt,b_for,0.11312025494200112,Ricker,0.37,-0.06,0.8,1.001,227.0855428938928,5.822016778476353,0.9014475771421554,0.11312025494200112,1.3,1.34,0.37
85,Beverton-Holt,sigma,0.9014475771421554,Ricker,1.34,1.09,1.71,1.003,48.649797722922536,5.822016778476353,0.9014475771421554,0.11312025494200112,1.3,1.34,0.37
86,Beverton-Holt,alpha,1.0785109517200864,Beverton-Holt,0.86,0.33,1.53,1.003,-20.260429564631632,1.0785109517200864,0.8319558913848202,-0.8957159532989247,0.86,0.8,-0.79
86,Beverton-Holt,b_for,-0.8957159532989247,Beverton-Holt,-0.79,-1.05,-0.52,1.004,-11.802397055626004,1.0785109517200864,0.8319558913848202,-0.8957159532989247,0.86,0.8,-0.79
86,Beverton-Holt,sigma,0.8319558913848202,Beverton-Holt,0.8,0.65,1.01,1.001,-3.841055964112282,1.0785109517200864,0.8319558913848202,-0.8957159532989247,0.86,0.8,-0.79
86,Beverton-Holt,alpha,1.0785109517200864,Ricker,0.61,0.25,0.96,1.006,-43.44053724933174,1.0785109517200864,0.8319558913848202,-0.8957159532989247,0.61,0.81,-0.75
86,Beverton-Holt,b_for,-0.8957159532989247,Ricker,-0.75,-1.02,-0.49,1.001,-16.268098470531022,1.0785109517200864,0.8319558913848202,-0.8957159532989247,0.61,0.81,-0.75
86,Beverton-Holt,sigma,0.8319558913848202,Ricker,0.81,0.66,1.03,1.002,-2.6390691636636845,1.0785109517200864,0.8319558913848202,-0.8957159532989247,0.61,0.81,-0.75
87,Ricker,alpha,1.4823642953475127,Beverton-Holt,1.06,0.75,1.44,1.02,-28.492611207186236,1.4823642953475127,1.4200686213293052,-2.0598236426972845,1.06,1.18,-1.98
87,Ricker,b_for,-2.0598236426972845,Beverton-Holt,-1.98,-2.36,-1.64,1.012,-3.8752658743521136,1.4823642953475127,1.4200686213293052,-2.0598236426972845,1.06,1.18,-1.98
87,Ricker,sigma,1.4200686213293052,Beverton-Holt,1.18,0.98,1.46,1.012,-16.905423986101503,1.4823642953475127,1.4200686213293052,-2.0598236426972845,1.06,1.18,-1.98
87,Ricker,alpha,1.4823642953475127,Ricker,1.3,0.88,1.74,1.005,-12.30225902768123,1.4823642953475127,1.4200686213293052,-2.0598236426972845,1.3,1.21,-2.04
87,Ricker,b_for,-2.0598236426972845,Ricker,-2.04,-2.39,-1.68,1.004,-0.9623951432718721,1.4823642953475127,1.4200686213293052,-2.0598236426972845,1.3,1.21,-2.04
87,Ricker,sigma,1.4200686213293052,Ricker,1.21,0.99,1.54,1.004,-14.792850019646453,1.4823642953475127,1.4200686213293052,-2.0598236426972845,1.3,1.21,-2.04
88,Ricker,alpha,1.6611936746738207,Beverton-Holt,4.28,1.94,9.64,1.002,157.646056883788,1.6611936746738207,0.7148717426705875,0.47409391151057095,4.28,1.03,0.37
88,Ricker,b_for,0.47409391151057095,Beverton-Holt,0.37,0.06,0.7,1,-21.95639070303689,1.6611936746738207,0.7148717426705875,0.47409391151057095,4.28,1.03,0.37
88,Ricker,sigma,0.7148717426705875,Beverton-Holt,1.03,0.85,1.29,1,44.081789574192676,1.6611936746738207,0.7148717426705875,0.47409391151057095,4.28,1.03,0.37
88,Ricker,alpha,1.6611936746738207,Ricker,1.9,1.52,2.26,1.001,14.375585999812415,1.6611936746738207,0.7148717426705875,0.47409391151057095,1.9,0.83,0.42
88,Ricker,b_for,0.47409391151057095,Ricker,0.42,0.17,0.68,1,-11.409957014258097,1.6611936746738207,0.7148717426705875,0.47409391151057095,1.9,0.83,0.42
88,Ricker,sigma,0.7148717426705875,Ricker,0.83,0.67,1.04,1,16.10474305493195,1.6611936746738207,0.7148717426705875,0.47409391151057095,1.9,0.83,0.42
89,Ricker,alpha,1.2298118270221607,Beverton-Holt,2.39,1.18,8.81,1.008,94.33867421710308,1.2298118270221607,1.0112187717089807,-0.8801004782554729,2.39,1.09,-0.94
89,Ricker,b_for,-0.8801004782554729,Beverton-Holt,-0.94,-1.28,-0.59,1,6.80598672815851,1.2298118270221607,1.0112187717089807,-0.8801004782554729,2.39,1.09,-0.94
89,Ricker,sigma,1.0112187717089807,Beverton-Holt,1.09,0.88,1.38,1.002,7.790720514204607,1.2298118270221607,1.0112187717089807,-0.8801004782554729,2.39,1.09,-0.94
89,Ricker,alpha,1.2298118270221607,Ricker,1.32,0.85,1.82,1.001,7.333493709864459,1.2298118270221607,1.0112187717089807,-0.8801004782554729,1.32,1.06,-0.88
89,Ricker,b_for,-0.8801004782554729,Ricker,-0.88,-1.22,-0.55,1.002,-0.011416680021813772,1.2298118270221607,1.0112187717089807,-0.8801004782554729,1.32,1.06,-0.88
89,Ricker,sigma,1.0112187717089807,Ricker,1.06,0.86,1.35,1.001,4.824003435832001,1.2298118270221607,1.0112187717089807,-0.8801004782554729,1.32,1.06,-0.88
90,Ricker,alpha,2.5554295154154065,Beverton-Holt,5.16,1.75,9.76,1.003,101.92300233180953,2.5554295154154065,0.9761869333744229,-1.7387761316946622,5.16,1.81,-1.25
90,Ricker,b_for,-1.7387761316946622,Beverton-Holt,-1.25,-1.78,-0.71,1,-28.110354334015767,2.5554295154154065,0.9761869333744229,-1.7387761316946622,5.16,1.81,-1.25
90,Ricker,sigma,0.9761869333744229,Beverton-Holt,1.81,1.48,2.28,1.002,85.41530706043191,2.5554295154154065,0.9761869333744229,-1.7387761316946622,5.16,1.81,-1.25
90,Ricker,alpha,2.5554295154154065,Ricker,2.62,2.19,3.05,1.002,2.526795757624217,2.5554295154154065,0.9761869333744229,-1.7387761316946622,2.62,0.97,-1.55
90,Ricker,b_for,-1.7387761316946622,Ricker,-1.55,-1.85,-1.24,1.002,-10.856839374179549,2.5554295154154065,0.9761869333744229,-1.7387761316946622,2.62,0.97,-1.55
90,Ricker,sigma,0.9761869333744229,Ricker,0.97,0.79,1.22,1,-0.6337857189950573,2.5554295154154065,0.9761869333744229,-1.7387761316946622,2.62,0.97,-1.55
91,Ricker,alpha,0.8186845106848943,Beverton-Holt,5.3,0.4,9.73,1.002,547.3800262284345,0.8186845106848943,1.2515168965471473,0.7402256053619753,5.3,11.38,0.84
91,Ricker,b_for,0.7402256053619753,Beverton-Holt,0.84,-0.94,2.44,1.011,13.478916956572215,0.8186845106848943,1.2515168965471473,0.7402256053619753,5.3,11.38,0.84
91,Ricker,sigma,1.2515168965471473,Beverton-Holt,11.38,9.08,14.95,1.007,809.2965529587873,0.8186845106848943,1.2515168965471473,0.7402256053619753,5.3,11.38,0.84
91,Ricker,alpha,0.8186845106848943,Ricker,1.35,0.76,1.94,1.001,64.89868592611069,0.8186845106848943,1.2515168965471473,0.7402256053619753,1.35,1.33,0.58
91,Ricker,b_for,0.7402256053619753,Ricker,0.58,0.19,0.99,1.001,-21.645509720462044,0.8186845106848943,1.2515168965471473,0.7402256053619753,1.35,1.33,0.58
